id,seed,starting_age,race,sex,insurance,place
52803,823061,40,NHW,F,Y,OHS
52804,930255,40,NHW,F,Y,IHS
52805,951082,40,NHW,M,Y,IHS
52806,84096,40,NHW,M,Y,IHS
52807,749894,40,NHB,M,Y,IHS
52808,245769,40,NHW,M,Y,IHS
52809,167827,40,NHW,M,Y,IHS
52810,330252,40,NHB,M,Y,IHS
52811,909384,40,NHW,F,Y,IHS
52812,594304,40,NHW,F,N,OHS
52813,696878,40,NHB,F,N,IHS
52814,11134,40,NHB,M,N,IHS
52815,18440,40,NHW,M,Y,IHS
52816,339437,40,NHW,F,Y,IHS
52817,673155,40,NHW,M,N,OHS
52818,793932,40,NHW,M,Y,IHS
52819,697653,40,NHW,M,Y,OHS
52820,343500,40,NHW,F,Y,IHS
52821,152734,40,NHW,M,Y,IHS
52822,182360,40,NHW,M,Y,IHS
52823,486011,40,NHW,F,Y,IHS
52824,514358,40,NHW,F,Y,IHS
52825,249436,40,NHW,M,Y,IHS
52826,605921,40,NHW,M,Y,IHS
52827,581549,40,NHW,F,Y,IHS
52828,793729,40,NHW,F,N,OHS
52829,702653,40,NHW,F,Y,IHS
52830,457604,40,NHB,M,Y,IHS
52831,589344,40,NHW,M,Y,IHS
52832,490721,40,NHW,M,Y,IHS
52833,104151,40,NHW,M,Y,IHS
52834,647545,40,NHW,M,Y,IHS
52835,225,40,NHW,M,Y,IHS
52836,227456,40,NHW,F,Y,IHS
52837,195989,40,NHW,M,Y,IHS
52838,845301,40,NHW,M,Y,IHS
52839,726311,40,NHW,M,Y,OHS
52840,489019,40,NHW,M,Y,IHS
52841,313976,40,NHW,M,Y,IHS
52842,420951,40,NHW,F,Y,IHS
52843,547388,40,NHW,F,Y,IHS
52844,806487,40,NHW,F,Y,IHS
52845,461614,40,NHB,F,Y,IHS
52846,223537,40,NHB,F,N,IHS
52847,629608,40,NHW,F,Y,IHS
52848,818563,40,NHW,M,Y,IHS
52849,731377,40,NHW,F,N,IHS
52850,791139,40,NHW,F,Y,IHS
52851,742731,40,NHW,F,Y,IHS
52852,76338,40,NHW,M,Y,IHS
52853,723547,40,NHW,F,Y,OHS
52854,425924,40,NHW,F,Y,IHS
52855,821224,40,NHW,F,Y,IHS
52856,135714,40,NHB,M,N,OHS
52857,318163,40,NHW,M,Y,IHS
52858,99513,40,NHW,F,Y,IHS
52859,452376,40,NHW,M,Y,IHS
52860,551874,40,NHB,F,Y,OHS
52861,823912,40,NHW,F,Y,IHS
52862,372016,40,NHW,F,Y,OHS
52863,940827,40,NHW,M,N,OHS
52864,393826,40,NHB,F,N,OHS
52865,787663,40,NHW,F,Y,IHS
52866,137150,40,NHW,M,Y,OHS
52867,841407,40,NHW,M,Y,IHS
52868,272315,40,NHW,F,Y,IHS
52869,484307,40,NHW,F,Y,OHS
52870,629025,40,NHW,F,N,OHS
52871,636330,40,NHW,M,Y,IHS
52872,322411,40,NHW,M,Y,IHS
52873,892139,40,NHW,M,Y,IHS
52874,969678,40,NHW,M,Y,IHS
52875,947188,40,NHB,M,Y,IHS
52876,77867,40,NHB,M,N,IHS
52877,477736,40,NHW,M,Y,IHS
52878,530895,40,NHW,F,Y,IHS
52879,721530,40,NHW,F,Y,IHS
52880,770576,40,NHW,F,Y,IHS
52881,127122,40,NHW,F,N,IHS
52882,345398,40,NHW,F,Y,IHS
52883,786554,40,NHB,F,N,IHS
52884,831628,40,NHW,F,Y,IHS
52885,956150,40,NHW,M,Y,IHS
52886,690792,40,NHW,M,Y,IHS
52887,482020,40,NHW,F,Y,IHS
52888,473117,40,NHW,F,Y,OHS
52889,453376,40,NHW,F,N,IHS
52890,215399,40,NHB,F,N,OHS
52891,248380,40,NHB,F,N,OHS
52892,904863,40,NHB,F,Y,IHS
52893,546385,40,NHW,F,Y,IHS
52894,288012,40,NHW,F,Y,IHS
52895,116150,40,NHW,F,N,OHS
52896,529123,40,NHW,F,Y,IHS
52897,386775,40,NHW,F,N,OHS
52898,638512,40,NHW,M,Y,IHS
52899,424786,40,NHB,M,N,OHS
52900,30702,40,NHB,M,Y,IHS
52901,711587,40,NHW,F,Y,IHS
52902,975623,40,NHB,F,N,OHS
52903,60045,40,NHW,F,Y,IHS
52904,114454,40,NHW,M,Y,IHS
52905,572371,40,NHW,F,Y,IHS
52906,875886,40,NHB,F,Y,OHS
52907,691584,40,NHW,M,Y,IHS
52908,958254,40,NHW,F,Y,IHS
52909,658497,40,NHW,M,Y,IHS
52910,361493,40,NHW,M,Y,OHS
52911,813150,40,NHW,F,Y,IHS
52912,207424,40,NHW,F,Y,IHS
52913,697181,40,NHB,F,Y,IHS
52914,609465,40,NHW,F,Y,IHS
52915,751074,40,NHB,M,Y,IHS
52916,672970,40,NHW,F,Y,IHS
52917,857209,40,NHW,F,Y,OHS
52918,263370,40,NHW,F,N,IHS
52919,927897,40,NHW,F,Y,IHS
52920,742218,40,NHB,F,N,IHS
52921,438548,40,NHB,M,N,OHS
52922,197194,40,NHW,M,Y,IHS
52923,214541,40,NHW,M,Y,IHS
52924,97414,40,NHW,M,Y,OHS
52925,313699,40,NHW,M,Y,IHS
52926,219560,40,NHW,F,Y,IHS
52927,820748,40,NHW,F,Y,IHS
52928,356645,40,NHW,F,Y,IHS
52929,940228,40,NHW,M,Y,OHS
52930,893078,40,NHB,M,Y,IHS
52931,791633,40,NHB,F,Y,IHS
52932,468850,40,NHW,M,Y,IHS
52933,528329,40,NHW,M,Y,IHS
52934,585946,40,NHW,M,Y,OHS
52935,567248,40,NHW,M,Y,OHS
52936,865253,40,NHW,M,Y,IHS
52937,370427,40,NHB,F,N,IHS
52938,134654,40,NHB,F,Y,IHS
52939,598453,40,NHB,M,Y,IHS
52940,638013,40,NHW,F,Y,IHS
52941,675714,40,NHW,F,N,OHS
52942,681424,40,NHW,M,Y,IHS
52943,60828,40,NHW,M,Y,IHS
52944,165348,40,NHW,M,Y,IHS
52945,547506,40,NHW,M,Y,IHS
52946,590863,40,NHW,F,N,OHS
52947,222801,40,NHB,M,Y,IHS
52948,215160,40,NHB,F,N,OHS
52949,787959,40,NHW,M,Y,IHS
52950,92572,40,NHW,M,N,IHS
52951,766504,40,NHW,M,Y,IHS
52952,38935,40,NHW,F,Y,IHS
52953,401129,40,NHW,F,Y,IHS
52954,840754,40,NHW,F,Y,IHS
52955,705927,40,NHW,F,N,IHS
52956,585633,40,NHW,F,Y,IHS
52957,77292,40,NHW,M,Y,IHS
52958,17729,40,NHW,F,Y,IHS
52959,659177,40,NHW,M,Y,IHS
52960,25031,40,NHW,F,Y,IHS
52961,849407,40,NHW,F,Y,IHS
52962,226766,40,NHW,M,Y,IHS
52963,323683,40,NHW,M,N,IHS
52964,26515,40,NHW,F,Y,IHS
52965,854576,40,NHW,F,Y,IHS
52966,874501,40,NHB,M,Y,IHS
52967,524786,40,NHW,F,Y,IHS
52968,871649,40,NHW,M,Y,IHS
52969,4380,40,NHW,F,Y,IHS
52970,200621,40,NHW,M,Y,IHS
52971,623862,40,NHW,M,Y,IHS
52972,253876,40,NHW,F,Y,IHS
52973,828833,40,NHW,F,Y,IHS
52974,189258,40,NHW,F,N,IHS
52975,538026,40,NHB,F,Y,IHS
52976,514959,40,NHW,F,Y,IHS
52977,532753,40,NHW,M,N,IHS
52978,232035,40,NHW,M,Y,IHS
52979,477861,40,NHB,M,N,IHS
52980,499638,40,NHB,F,Y,IHS
52981,962859,40,NHW,F,Y,OHS
52982,511451,40,NHW,M,N,OHS
52983,792833,40,NHB,F,N,OHS
52984,265265,40,NHW,M,Y,IHS
52985,589335,40,NHW,F,N,OHS
52986,652211,40,NHW,M,Y,IHS
52987,903223,40,NHW,F,N,OHS
52988,610656,40,NHB,M,Y,IHS
52989,582471,40,NHW,F,Y,IHS
52990,607655,40,NHW,M,N,OHS
52991,829441,40,NHW,F,Y,IHS
52992,780034,40,NHW,F,Y,IHS
52993,304420,40,NHW,F,Y,IHS
52994,398303,40,NHW,M,Y,IHS
52995,465852,40,NHW,M,N,IHS
52996,743304,40,NHB,F,N,IHS
52997,526780,40,NHB,F,N,IHS
52998,262280,40,NHW,M,Y,IHS
52999,670982,40,NHB,F,Y,IHS
53000,287945,40,NHW,F,Y,IHS
53001,455681,40,NHW,M,Y,IHS
53002,888700,40,NHW,F,Y,IHS
53003,535644,40,NHW,M,Y,IHS
53004,40849,40,NHW,M,Y,IHS
53005,630562,40,NHW,F,Y,IHS
53006,388927,40,NHW,F,Y,IHS
53007,110734,40,NHW,M,Y,IHS
53008,829006,40,NHW,M,Y,IHS
53009,600481,40,NHW,F,Y,IHS
53010,920311,40,NHW,M,Y,IHS
53011,823705,40,NHW,F,Y,IHS
53012,209647,40,NHW,M,Y,IHS
53013,768417,40,NHB,F,Y,IHS
53014,537762,40,NHW,F,N,IHS
53015,769071,40,NHB,M,Y,IHS
53016,332312,40,NHB,F,N,IHS
53017,568044,40,NHW,F,N,IHS
53018,163430,40,NHW,F,Y,IHS
53019,886793,40,NHW,M,Y,IHS
53020,402346,40,NHB,M,N,OHS
53021,960084,40,NHW,F,Y,IHS
53022,946402,40,NHW,F,N,IHS
53023,896507,40,NHB,F,Y,IHS
53024,508359,40,NHW,M,Y,OHS
53025,676330,40,NHW,F,Y,IHS
53026,799319,40,NHW,F,Y,IHS
53027,545158,40,NHW,F,N,IHS
53028,723749,40,NHW,F,Y,IHS
53029,609461,40,NHW,F,Y,IHS
53030,893756,40,NHB,M,N,OHS
53031,957332,40,NHW,F,Y,IHS
53032,231169,40,NHB,F,Y,IHS
53033,895284,40,NHW,F,Y,IHS
53034,928329,40,NHW,F,N,IHS
53035,300328,40,NHW,M,N,IHS
53036,440808,40,NHW,F,N,IHS
53037,170256,40,NHW,M,Y,IHS
53038,202353,40,NHW,F,Y,IHS
53039,933598,40,NHW,F,Y,IHS
53040,820300,40,NHW,F,Y,IHS
53041,875675,40,NHW,F,Y,IHS
53042,449826,40,NHW,F,Y,IHS
53043,452698,40,NHW,M,N,IHS
53044,464123,40,NHW,F,Y,OHS
53045,837051,40,NHW,F,N,IHS
53046,552132,40,NHB,F,Y,OHS
53047,948468,40,NHW,F,N,OHS
53048,202432,40,NHW,F,Y,IHS
53049,59454,40,NHW,F,Y,IHS
53050,531554,40,NHB,F,Y,IHS
53051,649694,40,NHB,F,Y,IHS
53052,452291,40,NHW,F,Y,IHS
53053,59528,40,NHW,F,Y,IHS
53054,157688,40,NHB,M,N,OHS
53055,837342,40,NHW,F,Y,IHS
53056,8776,40,NHW,M,Y,IHS
53057,940601,40,NHW,M,Y,IHS
53058,28466,40,NHW,F,Y,IHS
53059,902177,40,NHB,M,Y,IHS
53060,196629,40,NHW,F,Y,IHS
53061,730124,40,NHW,M,Y,IHS
53062,65780,40,NHB,F,N,OHS
53063,437069,40,NHW,M,Y,IHS
53064,543719,40,NHW,M,Y,OHS
53065,743156,40,NHW,F,N,IHS
53066,748343,40,NHW,F,Y,IHS
53067,142307,40,NHB,M,Y,IHS
53068,729049,40,NHB,M,Y,IHS
53069,301385,40,NHW,F,Y,IHS
53070,351583,40,NHW,F,Y,IHS
53071,278701,40,NHW,F,Y,IHS
53072,833566,40,NHW,F,Y,IHS
53073,336563,40,NHW,M,Y,IHS
53074,502596,40,NHW,F,Y,IHS
53075,442101,40,NHW,F,Y,IHS
53076,815577,40,NHW,F,Y,IHS
53077,619294,40,NHW,F,Y,IHS
53078,27538,40,NHW,F,Y,IHS
53079,280078,40,NHB,M,Y,OHS
53080,784574,40,NHW,F,Y,OHS
53081,266132,40,NHW,M,Y,IHS
53082,327334,40,NHB,M,Y,IHS
53083,276417,40,NHB,F,Y,IHS
53084,22581,40,NHW,F,Y,IHS
53085,390493,40,NHW,M,Y,IHS
53086,123505,40,NHW,F,Y,IHS
53087,930599,40,NHW,F,Y,IHS
53088,747195,40,NHW,M,Y,IHS
53089,937448,40,NHW,M,Y,IHS
53090,761268,40,NHW,M,Y,IHS
53091,130187,40,NHW,F,Y,IHS
53092,792802,40,NHW,F,N,IHS
53093,970378,40,NHB,F,N,OHS
53094,386746,40,NHB,M,Y,IHS
53095,801260,40,NHW,M,N,OHS
53096,738345,40,NHW,F,N,IHS
53097,52447,40,NHW,M,N,IHS
53098,863910,40,NHB,F,Y,IHS
53099,93730,40,NHW,M,N,OHS
53100,501115,40,NHW,F,Y,IHS
53101,114258,40,NHW,M,Y,IHS
53102,626319,40,NHW,F,Y,OHS
53103,756897,40,NHW,F,N,IHS
53104,911582,40,NHW,F,N,IHS
53105,112823,40,NHW,F,Y,IHS
53106,461397,40,NHW,M,Y,OHS
53107,737406,40,NHW,M,Y,IHS
53108,82539,40,NHW,M,Y,IHS
53109,858384,40,NHW,F,N,IHS
53110,618684,40,NHW,F,Y,IHS
53111,560795,40,NHW,F,Y,IHS
53112,614720,40,NHW,F,Y,OHS
53113,776369,40,NHW,M,N,OHS
53114,977992,40,NHW,F,Y,OHS
53115,420140,40,NHW,M,N,IHS
53116,635087,40,NHW,M,Y,IHS
53117,790083,40,NHW,M,Y,IHS
53118,987580,40,NHW,F,Y,OHS
53119,451602,40,NHW,F,Y,IHS
53120,120989,40,NHB,M,Y,IHS
53121,841721,40,NHW,M,Y,IHS
53122,350471,40,NHW,M,Y,OHS
53123,298283,40,NHW,F,Y,OHS
53124,476347,40,NHW,M,Y,IHS
53125,331197,40,NHW,F,Y,IHS
53126,126843,40,NHW,M,Y,IHS
53127,55022,40,NHB,M,Y,IHS
53128,566232,40,NHW,M,N,IHS
53129,109552,40,NHW,F,Y,IHS
53130,328981,40,NHW,F,Y,IHS
53131,231445,40,NHW,F,N,IHS
53132,51331,40,NHW,M,Y,OHS
53133,977170,40,NHW,M,Y,IHS
53134,692577,40,NHW,M,Y,IHS
53135,671967,40,NHB,M,N,OHS
53136,966452,40,NHW,F,Y,IHS
53137,690982,40,NHW,M,Y,IHS
53138,559715,40,NHB,M,Y,IHS
53139,386764,40,NHW,F,Y,OHS
53140,904961,40,NHB,F,Y,IHS
53141,457424,40,NHW,F,Y,IHS
53142,76991,40,NHW,F,Y,IHS
53143,191647,40,NHW,M,N,IHS
53144,107917,40,NHW,M,Y,IHS
53145,522983,40,NHW,F,Y,OHS
53146,433483,40,NHW,M,Y,IHS
53147,326532,40,NHW,M,Y,IHS
53148,368454,40,NHW,M,Y,IHS
53149,548396,40,NHB,M,N,IHS
53150,930378,40,NHW,F,Y,OHS
53151,560721,40,NHW,F,Y,IHS
53152,580215,40,NHB,F,Y,OHS
53153,328937,40,NHW,F,Y,OHS
53154,837663,40,NHW,F,Y,IHS
53155,480246,40,NHB,F,Y,IHS
53156,529456,40,NHW,F,Y,OHS
53157,466371,40,NHW,M,Y,IHS
53158,310992,40,NHW,M,Y,OHS
53159,281693,40,NHW,F,Y,IHS
53160,126458,40,NHW,M,Y,OHS
53161,363402,40,NHB,M,N,OHS
53162,275078,40,NHW,F,N,OHS
53163,611272,40,NHW,F,Y,OHS
53164,686843,40,NHW,F,Y,IHS
53165,529502,40,NHW,M,Y,IHS
53166,527973,40,NHB,M,N,OHS
53167,186281,40,NHW,F,Y,IHS
53168,115984,40,NHW,M,Y,OHS
53169,916815,40,NHW,M,Y,IHS
53170,945330,40,NHW,M,Y,IHS
53171,206112,40,NHW,M,Y,IHS
53172,450874,40,NHW,M,Y,IHS
53173,853093,40,NHW,M,Y,OHS
53174,232272,40,NHW,M,Y,IHS
53175,579611,40,NHB,M,Y,OHS
53176,736308,40,NHW,F,Y,IHS
53177,59831,40,NHW,F,N,IHS
53178,154713,40,NHW,F,Y,IHS
53179,460278,40,NHW,F,Y,IHS
53180,263509,40,NHW,F,N,IHS
53181,917832,40,NHW,F,Y,IHS
53182,737237,40,NHW,M,N,IHS
53183,380794,40,NHW,F,Y,IHS
53184,552450,40,NHB,F,N,IHS
53185,169999,40,NHB,F,N,OHS
53186,476983,40,NHW,M,Y,IHS
53187,842649,40,NHW,M,Y,IHS
53188,686423,40,NHW,M,Y,IHS
53189,56116,40,NHW,F,Y,IHS
53190,543664,40,NHW,F,Y,IHS
53191,175194,40,NHW,F,Y,IHS
53192,698917,40,NHW,M,Y,IHS
53193,450370,40,NHW,F,Y,IHS
53194,785381,40,NHW,M,Y,IHS
53195,649006,40,NHW,F,Y,IHS
53196,156806,40,NHB,M,Y,IHS
53197,774074,40,NHW,M,Y,IHS
53198,590803,40,NHW,M,N,OHS
53199,584555,40,NHB,M,Y,OHS
53200,177308,40,NHW,F,Y,IHS
53201,417215,40,NHW,F,Y,IHS
53202,630190,40,NHW,M,Y,IHS
53203,635000,40,NHW,F,Y,IHS
53204,949762,40,NHW,M,Y,IHS
53205,127761,40,NHW,M,Y,IHS
53206,837719,40,NHW,M,Y,IHS
53207,694683,40,NHW,F,Y,IHS
53208,938330,40,NHW,F,Y,IHS
53209,321551,40,NHW,F,Y,IHS
53210,50587,40,NHW,M,Y,IHS
53211,260950,40,NHW,M,Y,IHS
53212,777406,40,NHW,F,N,IHS
53213,910401,40,NHW,F,Y,IHS
53214,516294,40,NHW,M,Y,IHS
53215,699345,40,NHW,M,Y,IHS
53216,794671,40,NHW,M,Y,OHS
53217,177348,40,NHW,F,Y,IHS
53218,587478,40,NHB,F,Y,IHS
53219,108040,40,NHW,M,Y,IHS
53220,763431,40,NHW,M,Y,IHS
53221,103274,40,NHB,F,Y,IHS
53222,456571,40,NHW,F,Y,IHS
53223,185610,40,NHW,F,Y,IHS
53224,642876,40,NHW,M,N,IHS
53225,384447,40,NHW,M,Y,IHS
53226,787493,40,NHW,M,Y,IHS
53227,159234,40,NHW,F,Y,IHS
53228,196653,40,NHW,M,Y,IHS
53229,894231,40,NHB,M,Y,IHS
53230,467347,40,NHW,F,Y,IHS
53231,797564,40,NHW,F,Y,IHS
53232,653729,40,NHW,M,Y,IHS
53233,999819,40,NHW,F,Y,OHS
53234,178963,40,NHW,M,Y,IHS
53235,718704,40,NHB,F,Y,IHS
53236,800223,40,NHW,M,N,IHS
53237,620256,40,NHB,M,Y,IHS
53238,543415,40,NHW,M,Y,IHS
53239,117218,40,NHW,F,Y,IHS
53240,90698,40,NHW,F,Y,IHS
53241,391815,40,NHW,M,Y,OHS
53242,617423,40,NHW,F,Y,IHS
53243,397775,40,NHW,M,Y,IHS
53244,58785,40,NHB,F,Y,IHS
53245,904571,40,NHW,M,Y,OHS
53246,656792,40,NHW,F,Y,IHS
53247,830948,40,NHW,F,Y,IHS
53248,503650,40,NHB,F,Y,IHS
53249,573454,40,NHW,M,Y,IHS
53250,715461,40,NHB,M,Y,IHS
53251,674174,40,NHW,M,Y,IHS
53252,293134,40,NHW,F,Y,OHS
53253,869832,40,NHB,F,Y,IHS
53254,503185,40,NHW,M,Y,IHS
53255,499348,40,NHW,F,N,IHS
53256,951494,40,NHB,F,N,OHS
53257,873126,40,NHW,M,Y,IHS
53258,123434,40,NHW,F,Y,IHS
53259,451058,40,NHW,M,N,IHS
53260,146610,40,NHW,F,N,OHS
53261,823095,40,NHB,M,Y,IHS
53262,732633,40,NHW,M,Y,IHS
53263,973806,40,NHW,M,N,OHS
53264,158170,40,NHW,M,Y,IHS
53265,547114,40,NHW,M,Y,OHS
53266,921296,40,NHW,M,Y,IHS
53267,879016,40,NHW,F,Y,IHS
53268,528520,40,NHW,M,N,OHS
53269,367371,40,NHW,F,Y,IHS
53270,743200,40,NHB,F,Y,OHS
53271,41986,40,NHW,M,Y,OHS
53272,551107,40,NHW,F,Y,IHS
53273,454361,40,NHW,F,N,IHS
53274,515433,40,NHW,M,Y,IHS
53275,647094,40,NHW,M,Y,IHS
53276,290682,40,NHW,M,Y,IHS
53277,172275,40,NHW,F,Y,OHS
53278,183266,40,NHW,F,Y,OHS
53279,115053,40,NHB,M,Y,IHS
53280,194122,40,NHB,F,Y,IHS
53281,848016,40,NHW,M,Y,IHS
53282,787615,40,NHW,M,Y,IHS
53283,350389,40,NHW,F,Y,IHS
53284,453698,40,NHW,F,Y,IHS
53285,902330,40,NHW,M,Y,IHS
53286,398818,40,NHW,M,Y,IHS
53287,135923,40,NHW,F,Y,IHS
53288,968492,40,NHW,F,Y,IHS
53289,318636,40,NHW,M,Y,IHS
53290,440308,40,NHB,M,Y,IHS
53291,832325,40,NHW,F,Y,IHS
53292,372874,40,NHW,M,Y,IHS
53293,386116,40,NHW,M,Y,IHS
53294,514320,40,NHB,M,N,IHS
53295,356944,40,NHW,M,Y,IHS
53296,325413,40,NHW,F,Y,IHS
53297,401537,40,NHW,M,Y,IHS
53298,771379,40,NHW,M,Y,IHS
53299,797067,40,NHW,F,Y,OHS
53300,193556,40,NHW,F,Y,IHS
53301,289849,40,NHW,M,Y,IHS
53302,797346,40,NHW,F,Y,IHS
53303,581686,40,NHW,F,N,IHS
53304,206728,40,NHB,F,Y,IHS
53305,644515,40,NHW,F,Y,IHS
53306,915667,40,NHW,F,Y,IHS
53307,14731,40,NHW,M,Y,IHS
53308,972833,40,NHW,M,Y,IHS
53309,26345,40,NHW,M,Y,IHS
53310,650310,40,NHW,F,Y,IHS
53311,279922,40,NHW,M,N,IHS
53312,489946,40,NHW,F,Y,IHS
53313,731553,40,NHB,F,Y,IHS
53314,154082,40,NHW,M,Y,IHS
53315,238054,40,NHW,F,Y,IHS
53316,975864,40,NHW,F,Y,OHS
53317,315620,40,NHW,M,Y,IHS
53318,155043,40,NHW,M,Y,IHS
53319,590514,40,NHW,F,Y,IHS
53320,442024,40,NHW,F,N,IHS
53321,491900,40,NHW,M,Y,IHS
53322,578636,40,NHW,F,Y,OHS
53323,129165,40,NHW,F,N,OHS
53324,440914,40,NHW,F,Y,IHS
53325,605957,40,NHW,F,Y,IHS
53326,659898,40,NHB,M,Y,IHS
53327,362841,40,NHW,F,Y,IHS
53328,361286,40,NHB,M,Y,IHS
53329,830262,40,NHW,M,Y,IHS
53330,727069,40,NHB,F,Y,IHS
53331,768098,40,NHW,M,Y,IHS
53332,23541,40,NHB,M,N,IHS
53333,292238,40,NHB,F,Y,IHS
53334,556446,40,NHW,M,Y,IHS
53335,312367,40,NHW,F,Y,IHS
53336,473064,40,NHW,F,N,IHS
53337,53797,40,NHW,F,Y,OHS
53338,87193,40,NHW,M,Y,IHS
53339,565277,40,NHB,M,Y,OHS
53340,938509,40,NHW,M,Y,IHS
53341,732158,40,NHW,F,Y,IHS
53342,360133,40,NHW,M,Y,IHS
53343,67432,40,NHW,M,Y,IHS
53344,438236,40,NHW,M,Y,IHS
53345,873900,40,NHW,F,Y,IHS
53346,317864,40,NHW,M,Y,IHS
53347,986518,40,NHW,F,Y,IHS
53348,101853,40,NHW,M,Y,IHS
53349,479258,40,NHW,F,Y,IHS
53350,434352,40,NHW,F,Y,IHS
53351,923520,40,NHB,F,Y,IHS
53352,259442,40,NHW,F,Y,IHS
53353,405615,40,NHB,M,Y,IHS
53354,616091,40,NHW,F,Y,OHS
53355,496776,40,NHW,M,Y,IHS
53356,677344,40,NHW,M,Y,IHS
53357,801285,40,NHW,F,Y,IHS
53358,235500,40,NHW,F,Y,OHS
53359,700189,40,NHW,F,N,OHS
53360,792193,40,NHW,M,Y,IHS
53361,839049,40,NHW,M,N,IHS
53362,408503,40,NHW,M,Y,IHS
53363,882595,40,NHW,M,Y,IHS
53364,429790,40,NHW,F,Y,IHS
53365,956991,40,NHB,F,Y,IHS
53366,477070,40,NHW,M,Y,IHS
53367,747967,40,NHW,M,Y,IHS
53368,165937,40,NHW,M,Y,IHS
53369,599097,40,NHB,F,Y,IHS
53370,362890,40,NHW,M,Y,IHS
53371,596191,40,NHW,M,N,OHS
53372,220160,40,NHW,M,Y,IHS
53373,787688,40,NHW,F,Y,IHS
53374,648057,40,NHW,M,N,IHS
53375,55353,40,NHB,F,Y,IHS
53376,386937,40,NHW,M,Y,IHS
53377,19972,40,NHB,M,Y,OHS
53378,268427,40,NHB,F,Y,OHS
53379,785945,40,NHW,M,Y,IHS
53380,253366,40,NHB,F,N,IHS
53381,154611,40,NHW,F,N,IHS
53382,241536,40,NHW,M,Y,OHS
53383,221410,40,NHW,M,Y,IHS
53384,857198,40,NHW,F,N,IHS
53385,488583,40,NHW,M,Y,IHS
53386,384314,40,NHW,M,Y,IHS
53387,725512,40,NHW,M,Y,IHS
53388,272826,40,NHW,F,Y,IHS
53389,700094,40,NHB,F,Y,OHS
53390,582363,40,NHW,F,Y,OHS
53391,970301,40,NHW,F,Y,IHS
53392,513166,40,NHW,M,Y,IHS
53393,628696,40,NHW,F,Y,IHS
53394,559906,40,NHW,M,Y,IHS
53395,185590,40,NHW,M,Y,OHS
53396,274517,40,NHW,M,Y,IHS
53397,408343,40,NHW,F,Y,IHS
53398,690237,40,NHW,M,Y,IHS
53399,128332,40,NHW,F,N,OHS
53400,642779,40,NHW,F,Y,IHS
53401,96429,40,NHW,M,Y,IHS
53402,944674,40,NHW,F,Y,IHS
53403,513216,40,NHW,M,Y,IHS
53404,757456,40,NHW,F,Y,IHS
53405,885995,40,NHW,M,Y,OHS
53406,83699,40,NHW,M,Y,IHS
53407,108549,40,NHB,F,Y,IHS
53408,292463,40,NHW,F,Y,IHS
53409,94086,40,NHW,F,Y,IHS
53410,131547,40,NHW,F,Y,IHS
53411,506098,40,NHW,F,Y,OHS
53412,185718,40,NHW,F,Y,OHS
53413,66037,40,NHB,F,Y,OHS
53414,513832,40,NHW,F,Y,IHS
53415,477181,40,NHW,M,Y,IHS
53416,594683,40,NHW,M,Y,IHS
53417,570652,40,NHW,M,N,IHS
53418,539094,40,NHW,F,N,OHS
53419,566626,40,NHW,F,Y,IHS
53420,548712,40,NHW,M,Y,IHS
53421,365231,40,NHW,F,Y,IHS
53422,883084,40,NHW,M,Y,IHS
53423,783468,40,NHW,F,Y,IHS
53424,933858,40,NHB,M,Y,IHS
53425,863749,40,NHW,F,Y,IHS
53426,303995,40,NHW,F,Y,IHS
53427,921084,40,NHB,F,Y,IHS
53428,277123,40,NHW,F,N,IHS
53429,868614,40,NHW,F,Y,IHS
53430,871149,40,NHW,F,Y,IHS
53431,412425,40,NHB,M,Y,IHS
53432,865647,40,NHW,F,N,OHS
53433,734907,40,NHW,M,Y,IHS
53434,690639,40,NHW,M,Y,IHS
53435,494897,40,NHW,F,Y,IHS
53436,566521,40,NHW,M,Y,IHS
53437,453926,40,NHB,F,Y,IHS
53438,132135,40,NHW,M,Y,IHS
53439,135549,40,NHW,M,Y,OHS
53440,405740,40,NHW,F,N,OHS
53441,189546,40,NHW,M,N,OHS
53442,336318,40,NHW,M,Y,IHS
53443,758497,40,NHW,F,Y,IHS
53444,618660,40,NHB,F,N,OHS
53445,122057,40,NHW,M,Y,IHS
53446,789826,40,NHW,F,Y,IHS
53447,81661,40,NHW,M,Y,IHS
53448,203199,40,NHW,M,N,OHS
53449,363303,40,NHW,M,Y,IHS
53450,276799,40,NHW,F,Y,OHS
53451,926315,40,NHW,M,Y,IHS
53452,412285,40,NHW,F,N,IHS
53453,306549,40,NHW,F,Y,IHS
53454,985760,40,NHW,F,Y,IHS
53455,677994,40,NHW,M,Y,IHS
53456,346848,40,NHB,F,N,IHS
53457,676417,40,NHB,M,Y,OHS
53458,542986,40,NHW,M,Y,IHS
53459,615036,40,NHW,F,Y,OHS
53460,243657,40,NHW,F,Y,IHS
53461,17481,40,NHW,F,Y,IHS
53462,896798,40,NHB,F,Y,IHS
53463,817774,40,NHW,F,Y,IHS
53464,235196,40,NHW,F,Y,IHS
53465,171225,40,NHW,F,Y,IHS
53466,3516,40,NHW,M,Y,IHS
53467,691001,40,NHW,F,Y,IHS
53468,164165,40,NHB,F,N,IHS
53469,856550,40,NHW,F,Y,IHS
53470,879012,40,NHW,M,Y,OHS
53471,228532,40,NHW,F,Y,OHS
53472,3217,40,NHW,F,Y,IHS
53473,193654,40,NHB,F,Y,IHS
